CDS_Id,Name,n,mean_z,std_z,skew_z,excess_kurtosis_z,KS_stat,KS_p,JB_stat,JB_p,exceed_abs_z_gt_2,exceed_abs_z_gt_3
186,Kering,2167,-0.0002416872889087713,0.9968439788000447,-0.0007567005934681703,0.024788720570967815,0.11259806183664056,2.185360377655015e-24,0.04376491238116021,0.9783552278931817,0.04522381172127365,0.0027688047992616522
188,Portugal Telecom,2116,-9.984145340834995e-07,0.9997669578007067,-4.826906878317921e-06,-0.010191259453379953,0.04229678638941403,0.0009993485770929242,0.014903368936448724,0.992576010498402,0.04489603024574669,0.002835538752362949
192,Publicis Groupe,2165,-0.0003127551609639675,0.9923286625377588,-0.001016168982646111,0.07921769052127692,0.1517321016166282,5.534494059362567e-44,0.5250522426725653,0.7691062740225575,0.045265588914549654,0.002771362586605081
196,Reed Elsevier,2165,-0.0004655672190839535,0.9934782318866158,-0.0014544490547647236,0.0647021464195574,0.14341801385681296,2.5415624322750893e-39,0.3450970288571502,0.8415174620826297,0.04480369515011547,0.002771362586605081
197,Renault,2165,1.0073091927524971e-07,0.9995609014519379,-1.6975670156471717e-06,-0.007476707220553269,0.05588914549653584,2.5553180010922142e-06,0.00943970515216894,0.9952912684247112,0.045265588914549654,0.002771362586605081
198,Rentokil Initial 1927,2169,-0.00041856386640251104,0.9890275969996195,-0.0014109785180458267,0.1193541501915445,0.17058552328261878,1.1867326608225432e-55,1.223401757073603,0.5424274807516407,0.045182111572153065,0.0027662517289073307
199,Repsol-YPF,2165,-1.8427195505386885e-05,0.9990754499860929,-5.741796400418159e-05,-0.0016763461092952348,0.07390300230946889,9.943497054873271e-11,0.0017815704311905077,0.999109611415775,0.045265588914549654,0.002771362586605081
200,Thomson Reuters,2165,-0.001000251553805457,0.980635504809771,-0.0035815136801293137,0.2223929415538195,0.2046189376443418,5.829000425925767e-80,4.335434719906622,0.11443854099622168,0.045265588914549654,0.002771362586605081
207,Rolls-Royce,2165,-0.0002981969523365399,0.9910973487766416,-0.0010139579815042384,0.0940425275761414,0.15935334872979212,1.7138901801020972e-48,0.7482954443790096,0.6878752898793286,0.046189376443418015,0.002771362586605081
209,Royal & Sun Alliance Group,2162,-0.00026941187145726155,0.9862038474388684,-0.0009241907355949209,0.154146452489353,0.18385753931544868,1.9445459751683584e-64,2.054740017885631,0.35794712144823615,0.045328399629972246,0.0027752081406105457
211,RWE,2165,-0.00010131052248409722,0.9954781123081397,-0.00031811057440110294,0.041344282270122434,0.12748267898383375,3.9288334373217237e-31,0.13360039446631827,0.9353820745938152,0.045727482678983834,0.002771362586605081
212,Safeway,2165,-9.855198115741871e-05,0.9955466447136062,-0.00033396808919570185,0.040349746050315716,0.1267898383371825,8.474835275677124e-31,0.12680458718022006,0.938565818717373,0.045727482678983834,0.002771362586605081
213,J Sainsbury,2165,-5.438465365909909e-06,0.9980490077211666,5.42875547148359e-05,0.010224814073580557,0.09584295612009242,9.237621546825006e-18,0.004982521995018747,0.997511839617821,0.046189376443418015,0.002771362586605081
222,Scottish Power UK,2165,-0.0018235030358419375,0.8653596090842699,-0.013775060251863433,2.025145538564031,0.36489607390300227,6.961150595788368e-259,367.3172533188458,1.7301027159017252e-80,0.045727482678983834,0.002771362586605081
225,SES Global,2167,-0.0009234623731666195,0.9738882646759662,-0.003490120699081588,0.30861801947489287,0.22519612367328107,4.83912873535776e-97,8.411425733554807,0.014910153326701127,0.04568527918781726,0.0027688047992616522
227,Siemens,2165,-0.0005205518346617417,0.9894389055607722,-0.0017490221383909764,0.1141692726325152,0.16836027713625867,4.1068030229909116e-54,1.115278177924793,0.5725592308173427,0.045265588914549654,0.002771362586605081
228,SIX Continents,2166,-0.003499480284437818,0.9363323367167461,-0.017234003120948853,0.8198098805349585,0.29524469067405357,7.931043365272209e-168,60.075424373803834,9.011297924460722e-14,0.04524469067405355,0.0023084025854108957
229,Societe Generale,2165,-2.4775398255071288e-05,0.998857784443869,-7.402468984187089e-05,0.0009168750259056502,0.07967667436489612,2.1094212250582637e-12,0.0003124921440015751,0.999843766133781,0.045265588914549654,0.002771362586605081
230,Sodexho Alliance,2165,-0.0005457432659787608,0.989733742599732,-0.001789501918296118,0.11032497088465076,0.166743648960739,4.421984891790844e-53,1.0397536451165095,0.5945937840007791,0.045265588914549654,0.002771362586605081
232,Solvay,2165,-0.00015337573076824743,0.9924518097992717,-0.00048049695307713725,0.07773394204216055,0.15103926096997694,1.3861504049217373e-43,0.5045926099271548,0.7770144707115072,0.045265588914549654,0.002771362586605081
237,Statoil,2178,-0.000519717151189656,0.9899734670125355,-0.001733849120705903,0.10774090796405167,0.16551882460973377,1.286854650436865e-52,0.9966629475707228,0.6075435167726431,0.04591368227731864,0.0027548209366391185
238,Saint-Gobain,2165,-6.708072181792328e-05,0.9976621020901044,-0.0002030356811202413,0.015182073723416512,0.10207852193995381,4.2950654184848634e-20,0.013833770468299608,0.9931069813573264,0.045727482678983834,0.002771362586605081
239,STMicroelectronics,2165,-0.0006258072875985815,0.9844299074135439,-0.0021681361145471363,0.17576722556359314,0.19099307159353351,1.2239130766788354e-69,2.6888032368360646,0.2606956566763268,0.045265588914549654,0.002771362586605081
240,Stora Enso,2165,-1.2023396345227471e-05,0.9997829207735573,-3.62451048204888e-05,-0.010139312789937627,0.040877598152424977,0.001399838770799848,0.01497946400621984,0.9925382461464408,0.045727482678983834,0.002771362586605081
241,Suedzucker,2165,-0.000444452782760092,0.9920094931025082,-0.001403241986942083,0.08264900060196423,0.1535796766743649,4.684734020672428e-45,0.5735508236128621,0.7506803038397689,0.045265588914549654,0.002771362586605081
242,Suez,2180,-0.0001282445770051407,0.9955201717854698,-0.0004048391271880818,0.040886675618987844,0.1270642201834863,3.846061276601423e-31,0.13151239835652545,0.9363591215891145,0.045871559633027525,0.0027522935779816515
243,Svenska Cellulosa,2165,-0.0009160385471531263,0.9850476589400147,-0.0031508864864621122,0.1675365158148776,0.18822170900692842,1.2507731794847595e-67,2.4410703027242677,0.29507221636553965,0.045727482678983834,0.002771362586605081
245,Swiss Re,2165,-5.192302642512766e-05,0.9989003797092867,-0.00015906329798991473,0.0003970391704326559,0.07852193995381063,4.66603670260735e-12,0.0005175028158009568,0.999741282065358,0.045265588914549654,0.002771362586605081
247,Tate & Lyle,2165,-0.0004366796810893401,0.9919036423032632,-0.0013876738160647768,0.08401775535590694,0.1542725173210162,1.8412852830199828e-45,0.5933366618474167,0.7432904979567292,0.045265588914549654,0.002771362586605081
249,Telecom Italia,2165,-1.3340502070927812e-06,0.9997963347264398,-2.100805543816772e-06,-0.010298045817012547,0.03972286374133949,0.0020967326551560236,0.015349433127471944,0.9923546588760016,0.045265588914549654,0.002771362586605081
250,TDC,2164,-0.001010015985665023,0.9724528184807116,-0.003856042976693287,0.3267628558547515,0.22897412199630318,3.2760969258851727e-100,9.426162350631023,0.008977074984225323,0.04528650646950092,0.0027726432532347504
251,Telefonica,2165,-1.1215305045453958e-05,0.9992663339749507,-2.601216124563219e-05,-0.003988666736823632,0.06789838337182452,4.0169039243869674e-09,0.0041098058098766165,0.9979472069625976,0.045265588914549654,0.002771362586605081
252,Telenor,2165,-0.0003707161510509265,0.9937908064534364,-0.0011989327957997852,0.06143945435888609,0.14133949191685918,3.3791610065952984e-38,0.3095244840743099,0.8566188212195622,0.045265588914549654,0.002771362586605081
253,TeliaSonera,2164,-0.0004492736588918554,0.9933532629464593,-0.0014252503139654466,0.06640530703207137,0.14440850277264328,7.619673471567276e-40,0.36408417883800215,0.8335662553579988,0.04528650646950092,0.0027726432532347504
255,Tesco,2165,1.4122823468032782e-05,0.9973856197356528,0.0001999782441640429,0.017679830554286013,0.10577367205542726,1.516136429491845e-21,0.019958161148728427,0.9900705452396764,0.045265588914549654,0.002771362586605081
258,Thomson,500,0.0022475036139160956,0.9809437319992176,0.008206132150308144,0.18672678698776624,0.201,3.4925080246043155e-18,0.6282968163747736,0.7304106211990433,0.044,0.004
259,ThyssenKrupp,2165,5.249092830372115e-06,0.9997429318454385,3.1336261335851044e-05,-0.00972601785030447,0.044341801385681334,0.00038862106778774863,0.01403605177311922,0.9930065429486079,0.045265588914549654,0.002771362586605081
261,Total,2165,-0.00019624463347974534,0.9940846577294608,-0.0005808883576825869,0.057815063676527334,0.13926096997690535,4.3233994757671255e-37,0.2721247683471733,0.872788182620843,0.045265588914549654,0.002771362586605081
262,PostNL,2165,-4.1559095078234145e-05,0.99448158610896,-0.00013239980715826997,0.05337860040632636,0.13625866050808316,1.6047530471700325e-35,0.22992639508396404,0.891398948975571,0.045265588914549654,0.002771362586605081
265,Unilever NV,2163,-0.0003811385880272107,0.9914103652116789,-0.0012414888915997374,0.09022737062579012,0.1574202496532594,2.769218395269823e-47,0.6865787532507517,0.7094328885585811,0.045307443365695796,0.0027739251040221915
266,Union Fenosa,2167,-2.458632206674422e-05,0.9989924090756961,-8.235798688100272e-05,-0.0007542217176319532,0.07614213197969544,2.256780422391295e-11,0.0011212027407770716,0.9994395557372001,0.04522381172127365,0.0027688047992616522
267,United Business Media,2078,0.000559271247167956,0.9580260867230574,0.002366401757054955,0.5170146877433259,0.26106833493743986,1.9286827831432173e-125,22.77781569730243,1.1320358131275402e-05,0.04571703561116458,0.0028873917228103944
268,United Utilities,2165,-0.0002810524540245241,0.9925796983024299,-0.000915782236806576,0.07624482397628407,0.15011547344110854,4.683359195645044e-43,0.48496537768623077,0.7846773311335316,0.04480369515011547,0.002771362586605081
270,UPM-Kymmene,2165,-1.607889665557155e-05,0.9997536222941568,-4.998928364336963e-05,-0.009790951901463618,0.04341801385681299,0.0005525399652957712,0.014182770883035168,0.9929336991024755,0.045265588914549654,0.002771362586605081
272,Valeo,2165,-4.5966188617727346e-05,0.9990464332228304,-0.00014002939607646184,-0.001369539830082811,0.07459584295612015,6.359231450505477e-11,0.0015505588100465785,0.999225021046405,0.045265588914549654,0.002771362586605081
273,Vattenfall,2165,-0.0003956812655689047,0.9928269578151424,-0.0012809851897300254,0.07303312306618093,0.14826789838337184,5.2254878533896084e-42,0.44380613778230654,0.8009930017116942,0.045727482678983834,0.002771362586605081
274,Veolia Environnement,2165,-0.00011354852629091355,0.997399310398525,-0.00035383293135093306,0.0183172160258942,0.10577367205542726,1.516136429491845e-21,0.021731250183762985,0.9891931925893935,0.045265588914549654,0.002771362586605081
275,Vinci,2165,-6.065131680278295e-05,0.9949047458392615,-0.00030486017652078134,0.04769887261459349,0.13256351039260972,1.2288265827298317e-33,0.18123641348861255,0.9133663614555965,0.045265588914549654,0.002771362586605081
276,Vivendi,2183,-0.00015300380972717187,0.9962234395432872,-0.000573149608095267,0.031782499513165696,0.11978928080622997,9.399219884221302e-28,0.07641759638017333,0.962511949155654,0.04580852038479157,0.0022904260192395786
277,The Nielsen Company,2164,-0.0010769005551458056,0.9863408926135055,-0.003719676732910326,0.15142080660295987,0.1825323475046211,1.4340440320932752e-63,1.9880036869017348,0.3700926706636777,0.045748613678373386,0.0027726432532347504
278,Vodafone Group,2165,-0.00016191461233474642,0.9966915629690072,-0.0004775234446826562,0.026399471860500956,0.11454965357967672,3.33175349323679e-25,0.0501903948497556,0.9752170694555068,0.045727482678983834,0.002771362586605081
279,Volvo,2165,-1.1465720799165295e-05,0.9988164169545775,-1.5958711891736539e-06,0.0012461399744636559,0.08060046189376446,1.1083942133238312e-12,0.0002102924947843571,0.9998948592802808,0.045265588914549654,0.002771362586605081
280,Volkswagen,2165,-4.1838736299653573e-05,0.9989706284198122,-0.00013053305628878906,-0.00048469749253943206,0.07667436489607393,1.6221380755224473e-11,0.0009611135927258943,0.9995195586525604,0.045265588914549654,0.002771362586605081
281,Wolters Kluwer,2165,-0.0004197982188931434,0.9930803856648206,-0.0013312418182816787,0.06977145996414436,0.14642032332563515,5.655505436288078e-41,0.4036562082025862,0.8172353952817379,0.046651270207852195,0.002771362586605081
282,WPP,2183,-0.00032655359065080424,0.9940352032518545,-0.0010078386195370831,0.0584188051043788,0.13948694457169042,1.6246306630062233e-37,0.28092557640811816,0.8689559997444987,0.04580852038479157,0.002748511223087494
285,Zurich Insurance,2182,-5.0096720151000075e-05,0.9987259651138005,-0.00014722815815036415,0.0025266065531059922,0.08272227314390468,1.9468695411243508e-13,1.258544391401079e-05,0.9999937072978421,0.045829514207149404,0.002749770852428964
553,Santander UK,2166,3.2068637654338896e-05,0.9915168849442372,0.00014899234766148502,0.08906022628447552,0.1569713758079409,4.425934039814734e-47,0.6688321426056761,0.7157559147684831,0.045706371191135735,0.002770083102493075
554,BBVA,2166,-3.6913482607803586e-06,0.9997793056979244,-1.0894471676810758e-05,-0.010101148766219925,0.041320406278855026,0.0011911747160239044,0.014894581934658802,0.9925803713915722,0.045706371191135735,0.002770083102493075
555,Banco Santander,2166,-7.200706272111446e-06,0.9997431001981097,-0.00011476835791048853,-0.010211570246411394,0.04339796860572487,0.0005546357690319262,0.01515583982738289,0.9924507201317658,0.04524469067405355,0.0023084025854108957
556,Banco Comercial Portugues,2166,8.650724487745175e-06,0.9995178369400812,2.2831911081588017e-05,-0.006975038657252242,0.05794090489381348,9.207651318842866e-07,0.008540470688566974,0.9957388691466144,0.04524469067405355,0.002770083102493075
557,Unicredit,2170,-9.415655504319919e-06,0.9996805359554479,-1.5537768976628044e-05,-0.008941821516079695,0.04884792626728113,6.130569838972016e-05,0.012345371210629919,0.9938463262802316,0.04516129032258064,0.0027649769585253456
558,Capitalia,2183,-4.159722587595847e-06,0.9997966770832601,-9.956504122503659e-06,-0.010247808845852635,0.039624370132844755,0.0020498426119438013,0.0153049153918595,0.9923767478130069,0.04580852038479157,0.002748511223087494
559,Commerzbank,2166,-8.026028586852086e-06,0.9991685333426038,-2.631271973074727e-05,-0.002826236221378675,0.07109879963065557,5.758527494177341e-10,0.0028188986607441905,0.9985915434768434,0.04524469067405355,0.002770083102493075
560,Deutsche Bank,2166,-5.235239617197908e-06,0.9991167359291815,-1.6266567876839997e-05,-0.0021623136071089455,0.07271468144044324,2.0973727120989077e-10,0.0021901703134735435,0.9989055142302002,0.04524469067405355,0.002770083102493075
561,Dresdner Bank,2166,-8.265931509631066e-06,0.9991373119640526,-2.474245550117912e-05,-0.0024832104001024646,0.07202216066482003,3.2424529102230104e-10,0.002484218704063528,0.9987586617464935,0.04524469067405355,0.002770083102493075
562,GKN Holdings,2184,-8.417985985376659e-06,0.9989867341345224,1.0509041155131565e-05,-0.0007244994901682844,0.0762362637362638,1.7396659071847997e-11,0.0010950278913670042,0.9994526359127257,0.045787545787545784,0.0027472527472527475
563,HSBC Bank,2179,-5.6802993166012256e-05,0.9980863862047817,-0.00021004761038041447,0.009965117300500204,0.09522716842588347,1.1950405542714176e-17,0.004709539570313642,0.9976480005103178,0.04589261128958238,0.0027535566773749425
564,Banca Monte dei Paschi di Siena,2165,2.6393421761853024e-06,0.999680931290528,1.1566231966346734e-05,-0.008925529474248961,0.04896073903002307,5.98503824736497e-05,0.01229597814718769,0.9938708711406398,0.045727482678983834,0.002771362586605081
565,Royal Bank of Scotland,2164,-2.5215439886614068e-06,0.9994054952423624,-8.960905581926525e-06,-0.0056187909807756675,0.06284658040665436,7.130159134386337e-08,0.0063276674510000675,0.9968411659223466,0.04528650646950092,0.0027726432532347504
566,Stagecoach Group,2173,2.558671619744159e-05,0.9857316039212127,9.319287761743757e-05,0.1601044542866199,0.1859180855959503,3.179240094877761e-66,2.231093981571054,0.3277359613106023,0.04509894155545329,0.0027611596870685687
567,Technip,2165,-0.00034988097913823106,0.9826447025283932,-0.0012197739945880672,0.19814306940055681,0.19792147806004623,8.536003924022784e-75,3.4277420448725384,0.18016701044926567,0.045727482678983834,0.002771362586605081
568,Unicredito Italiano,2183,-4.311345688231117e-06,0.9997896874900878,-1.0377245408517606e-05,-0.010165940091312997,0.04031149793861666,0.0016117984662048176,0.015112777679576988,0.9924720888916113,0.04580852038479157,0.002748511223087494
569,ABN Amro,2037,0.00014977285962860094,0.9886074447465523,0.0005061080987330252,0.12396467305539405,0.17280314187530682,1.1659901944849028e-53,1.2369262658408566,0.5387718223187707,0.045164457535591555,0.0029455081001472753
570,Barclays,2166,-8.686159871569074e-06,0.999370914638184,-3.05506209675693e-05,-0.005210460780125548,0.06417359187442295,3.374357102522277e-08,0.005729135810931342,0.9971395310543265,0.04524469067405355,0.002770083102493075
571,HBOS,2166,-0.00014153509931374785,0.9940505164521704,-0.00045447940117024246,0.05858080198927329,0.13965835641735924,2.5612533318730133e-37,0.2798415513177393,0.8694271124605455,0.04524469067405355,0.002770083102493075
572,Banco Espirito Santo,2166,-3.822779105008215e-06,0.9996638061273436,-1.0995887302688435e-05,-0.008704479759183315,0.05009233610341646,3.660732533953075e-05,0.011838667128939979,0.9940981511741094,0.04524469067405355,0.002770083102493075
573,Glencore,2165,4.585498746775681e-06,0.9996557901208628,1.6721498134852287e-05,-0.008619972188752545,0.050577367205542734,2.9764123629949707e-05,0.011662283893539729,0.9941858261642569,0.045265588914549654,0.002771362586605081
574,Sanpaolo IMI,2165,-6.059909730189162e-06,0.9997634076785005,-4.071877763578743e-06,-0.010001665675987148,0.04249422632794464,0.0007798008561020856,0.014661427808462722,0.9926960902411086,0.045265588914549654,0.002771362586605081
575,Standard Chartered Bank,2179,1.9737775355282746e-05,0.9976496539237072,6.0538180398689485e-05,0.015448510068461374,0.10234052317576875,2.5354613015900016e-20,0.014554835581598544,0.9927489984944273,0.04589261128958238,0.0027535566773749425
586,BP,2166,-0.00032034571673485743,0.9944494095389881,-0.0010223119850778237,0.053485152563884863,0.13619575253924288,1.666269636103706e-35,0.23138498331268936,0.8907490939650545,0.04524469067405355,0.002770083102493075
587,Intesa San Paolo,2165,-6.059909730189162e-06,0.9997634076785005,-4.071877763578743e-06,-0.010001665675987148,0.04249422632794464,0.0007798008561020856,0.014661427808462722,0.9926960902411086,0.045265588914549654,0.002771362586605081
909,Sanofi-Aventis,2169,-0.0003579288491601826,0.9925751924334997,-0.0009424264749414504,0.07481260482216046,0.14983863531581376,5.6229953991108806e-43,0.4672029334245107,0.7916772627757342,0.045182111572153065,0.0027662517289073307
